user_id,date,is_weekend,sleep_duration,study_work_duration,break_duration,exercise_duration,downtime_duration,stress_level,mood_score,focus_score,task_planned,task_completed,completion_ratio,fatigue_index,cumulative_fatigue,productivity_score,productivity_label
1,2024-08-13,0,6.2,10.13,0.0,19.0,7.95,3,4,3,12,4,0.333,53.74,50.2,54.44,0
1,2024-08-14,0,7.16,6.21,2.4800000000000004,12.0,7.95,4,9,2,7,5,0.714,51.98,50.38,47.63,0
1,2024-08-15,0,7.08,9.02,0.0,5.0,8.61,4,8,4,11,5,0.455,58.59,51.2,41.94,0
1,2024-08-16,0,8.46,5.7,0.30666666666666487,14.0,9.3,2,8,4,7,5,0.714,44.71,50.55,48.24,0
1,2024-08-17,1,8.77,1.17,6.0,15.0,5.34,4,5,4,3,3,1.0,36.31,49.13,56.17,1
1,2024-08-18,1,8.17,1.93,6.0,13.0,5.0,6,6,10,3,3,1.0,46.71,48.89,71.99,2
1,2024-08-19,0,8.23,1.93,6.0,24.0,6.06,7,6,4,3,3,1.0,54.54,49.45,79.2,2
1,2024-08-20,0,8.23,6.22,1.9700000000000024,24.0,7.18,5,10,8,7,4,0.571,54.94,50.0,74.17,2
1,2024-08-21,0,6.45,8.31,0.9566666666666634,32.0,7.75,4,4,9,10,5,0.5,55.06,50.51,63.45,1
1,2024-08-22,0,6.98,9.42,0.75,33.0,6.3,7,5,5,11,11,1.0,68.1,52.27,59.53,1
1,2024-08-23,0,6.39,8.66,4.443333333333335,16.0,4.24,4,5,3,10,4,0.4,46.27,51.67,55.25,1
1,2024-08-24,1,7.45,2.3,6.0,40.0,6.55,4,8,7,3,3,1.0,41.49,50.65,64.66,1
1,2024-08-25,1,8.81,2.24,6.0,43.0,2.87,5,7,6,3,1,0.333,36.54,49.24,63.84,1
1,2024-08-26,0,8.81,8.1,0.0,29.0,9.23,6,5,5,10,1,0.1,68.66,51.18,58.15,1
1,2024-08-27,0,8.79,8.25,0.7133333333333347,49.0,5.43,5,3,3,10,3,0.3,53.75,51.44,42.56,0
1,2024-08-28,0,5.72,9.34,3.2466666666666697,20.0,5.36,4,3,9,11,2,0.182,50.44,51.34,39.1,0
1,2024-08-29,0,7.91,7.85,0.0,28.0,7.96,5,7,7,9,8,0.889,59.83,52.19,49.88,0
1,2024-08-30,0,7.38,6.94,0.0,1.0,9.77,6,5,6,8,1,0.125,68.11,53.78,47.82,0
1,2024-08-31,1,7.55,1.18,6.0,3.0,7.21,4,6,3,3,0,0.0,41.33,52.53,43.83,0
1,2024-09-01,1,8.78,2.49,6.0,50.0,5.56,3,5,7,3,3,1.0,34.17,50.7,51.24,0
1,2024-09-02,0,7.44,8.63,0.4066666666666663,38.0,6.89,2,6,4,10,10,1.0,43.31,49.96,62.05,1
1,2024-09-03,0,6.89,11.11,0.0,28.0,7.62,4,7,5,13,7,0.538,59.54,50.92,65.05,1
1,2024-09-04,0,7.79,10.41,0.0,22.0,7.62,3,6,6,12,7,0.583,53.34,51.16,53.61,0
1,2024-09-05,0,9.715,5.64,0.0,16.0,8.99,5,7,5,7,5,0.714,58.78,51.92,50.11,0
1,2024-09-06,0,7.96,8.82,1.0466666666666669,20.0,5.84,2,4,7,11,8,0.727,40.83,50.81,54.95,0
1,2024-09-07,1,7.15,1.97,4.829999999999998,63.0,9.0,3,6,7,3,3,1.0,42.48,49.98,65.12,1
1,2024-09-08,1,9.09,2.2,6.0,20.0,4.2,3,3,5,3,3,1.0,30.03,47.98,73.77,2
1,2024-09-09,0,8.98,6.58,2.009999999999998,15.0,6.18,4,6,5,8,6,0.75,47.88,47.97,73.25,2
1,2024-09-10,0,6.46,5.17,5.703333333333333,37.0,6.05,4,9,6,6,4,0.667,45.1,47.69,69.13,1
1,2024-09-11,0,8.06,8.31,0.8966666666666683,53.0,5.85,3,9,5,10,1,0.1,44.98,47.42,55.59,1
1,2024-09-12,0,7.35,9.87,0.0,14.0,8.71,3,7,3,12,3,0.25,55.32,48.21,46.42,0
1,2024-09-13,0,7.68,8.27,0.013333333333331865,40.0,7.37,5,4,5,10,7,0.7,58.98,49.28,40.7,0
1,2024-09-14,1,7.64,2.4,6.0,38.0,4.66,4,8,3,3,3,1.0,36.61,48.02,53.1,0
1,2024-09-15,1,7.37,1.9,6.0,38.0,4.66,5,6,6,3,3,1.0,40.75,47.29,69.27,1
1,2024-09-16,0,6.65,8.69,0.10000000000000142,0.0,8.56,7,6,5,10,6,0.6,72.89,49.85,66.81,1
1,2024-09-17,0,8.45,7.7,0.0,6.0,7.93,7,5,9,9,3,0.333,69.49,51.81,56.88,1
1,2024-09-18,0,8.45,7.7,0.129999999999999,48.0,6.92,3,5,7,9,6,0.667,46.79,51.31,49.46,0
1,2024-09-19,0,6.29,9.29,0.0,48.0,10.71,7,3,7,11,0,0.0,79.67,54.15,44.46,0
1,2024-09-20,0,6.29,8.59,1.6033333333333353,1.0,7.5,3,7,6,10,10,1.0,49.88,53.72,51.67,0
1,2024-09-21,1,7.77,2.31,6.0,57.0,3.58,3,8,7,3,3,1.0,28.56,51.2,61.08,1
1,2024-09-22,1,8.64,1.59,6.0,57.0,4.01,4,8,10,3,3,1.0,33.47,49.43,82.28,2
1,2024-09-23,0,7.3,6.74,3.6400000000000006,42.0,5.62,7,5,10,8,7,0.875,61.66,50.65,85.76,2
1,2024-09-24,0,6.3,6.74,3.200000000000003,15.0,7.51,6,9,6,8,7,0.875,61.72,51.76,79.12,2
1,2024-09-25,0,7.2,5.32,4.246666666666666,35.0,6.65,3,7,4,6,6,1.0,41.97,50.78,72.23,2
1,2024-09-26,0,8.04,5.04,2.076666666666668,41.0,8.16,5,6,6,6,6,1.0,55.52,51.26,69.81,1
1,2024-09-27,0,8.38,8.98,0.6800000000000033,12.0,5.76,6,7,6,11,7,0.636,60.89,52.22,65.3,1
1,2024-09-28,1,8.9,2.34,5.93,12.0,6.63,4,8,5,3,3,1.0,41.78,51.17,67.28,1
1,2024-09-29,1,7.0,2.53,6.0,50.0,7.32,3,8,9,3,3,1.0,38.95,49.95,73.51,2
1,2024-09-30,0,7.88,8.0,1.7600000000000016,33.0,5.81,4,7,6,10,10,1.0,49.34,49.89,79.32,2
1,2024-10-01,0,7.98,8.7,1.1933333333333351,19.0,5.81,4,8,6,10,10,1.0,50.54,49.96,76.07,2
1,2024-10-02,0,7.51,9.36,0.0,30.0,7.03,5,7,4,11,5,0.455,59.95,50.96,60.26,1
1,2024-10-03,0,7.21,6.25,4.57,15.0,5.72,5,8,5,8,1,0.125,51.08,50.97,51.31,0
1,2024-10-04,0,7.66,6.15,2.4599999999999973,21.0,7.38,4,6,5,7,7,1.0,50.35,50.91,51.23,0
1,2024-10-05,1,8.45,1.79,6.0,33.0,5.36,4,7,5,3,3,1.0,37.43,49.56,63.88,1
1,2024-10-06,1,9.715,1.81,6.0,34.0,3.33,2,7,7,3,1,0.333,22.03,46.81,70.66,2
1,2024-10-07,0,6.89,5.59,4.0,36.0,6.92,2,5,4,7,6,0.857,38.15,45.94,70.08,2
1,2024-10-08,0,7.25,6.44,2.2566666666666677,35.0,7.47,5,5,6,8,8,1.0,56.09,46.96,66.81,1
1,2024-10-09,0,9.64,6.36,0.0,38.0,8.84,2,8,2,8,8,1.0,44.62,46.72,65.29,1
1,2024-10-10,0,7.06,7.79,1.6766666666666694,53.0,6.59,6,6,8,9,9,1.0,61.06,48.16,67.63,1
1,2024-10-11,0,6.46,6.98,4.139999999999997,36.0,5.82,4,9,4,8,5,0.625,47.61,48.1,64.12,1
1,2024-10-12,1,7.48,1.25,6.0,56.0,4.53,5,7,6,3,3,1.0,39.28,47.22,71.68,2
1,2024-10-13,1,7.51,2.05,6.0,45.0,7.25,3,7,2,3,3,1.0,37.94,46.29,71.48,2
1,2024-10-14,0,6.3,7.8,4.616666666666667,56.0,4.35,7,7,7,9,6,0.667,60.09,47.67,74.25,2
1,2024-10-15,0,8.17,6.18,2.736666666666668,23.0,6.53,4,7,7,7,3,0.429,48.13,47.72,65.25,1
1,2024-10-16,0,5.97,6.18,4.206666666666667,2.0,7.61,4,8,4,7,4,0.571,51.02,48.05,58.95,1
1,2024-10-17,0,5.67,6.45,4.093333333333334,58.0,6.82,5,6,5,8,5,0.625,54.37,48.68,56.53,1
1,2024-10-18,0,7.88,5.41,2.1400000000000006,9.0,8.42,5,6,7,6,5,0.833,56.86,49.5,59.77,1
1,2024-10-19,1,9.18,2.63,6.0,53.0,4.42,5,6,5,3,3,1.0,41.36,48.68,68.57,1
1,2024-10-20,1,7.61,1.49,6.0,41.0,6.07,5,8,7,3,3,1.0,43.81,48.2,76.31,2
1,2024-10-21,0,8.15,1.49,6.0,19.0,7.43,6,6,5,3,3,1.0,52.45,48.62,80.12,2
1,2024-10-22,0,7.63,9.02,0.4299999999999997,0.0,6.92,5,5,3,11,11,1.0,59.07,49.67,72.1,2
1,2024-10-23,0,6.04,10.19,1.0033333333333339,46.0,6.0,4,7,8,12,4,0.333,53.62,50.06,60.9,1
1,2024-10-24,0,5.88,7.24,3.59,27.0,6.84,3,8,7,9,6,0.667,45.78,49.63,57.14,1
1,2024-10-25,0,7.19,6.8,4.496666666666666,26.0,5.08,3,7,9,8,8,1.0,40.32,48.7,66.32,1
1,2024-10-26,1,8.87,2.6,6.0,23.0,4.54,7,6,9,3,3,1.0,51.63,49.0,78.41,2
1,2024-10-27,1,8.41,2.65,6.0,52.0,4.92,4,5,4,3,3,1.0,37.73,47.87,82.72,2
1,2024-10-28,0,6.38,6.24,4.580000000000002,27.0,6.35,4,7,4,7,6,0.857,47.75,47.86,76.94,2
1,2024-10-29,0,6.38,11.83,0.0,31.0,5.5,5,7,8,14,8,0.571,60.11,49.08,66.3,1
1,2024-10-30,0,8.1,7.35,0.0,47.0,7.84,4,6,7,9,8,0.889,53.65,49.54,61.89,1
1,2024-10-31,0,7.26,8.17,2.16,12.0,6.21,4,6,8,10,8,0.8,50.7,49.65,61.97,1
1,2024-11-01,0,7.56,4.02,6.0,12.0,5.93,3,7,4,5,3,0.6,37.8,48.47,64.64,1
1,2024-11-02,1,9.44,1.45,6.0,33.0,5.16,2,5,7,3,3,1.0,26.31,46.25,71.52,2
1,2024-11-03,1,8.22,3.63,5.323333333333334,34.0,6.26,1,9,7,4,4,1.0,28.01,44.43,77.38,2
1,2024-11-04,0,6.18,6.09,5.823333333333334,22.0,5.54,5,5,6,7,7,1.0,50.32,45.02,82.55,2
1,2024-11-05,0,6.15,6.47,6.0,18.0,4.36,3,6,4,8,5,0.625,37.82,44.3,74.94,2
1,2024-11-06,0,6.41,8.44,0.34666666666666757,38.0,8.17,3,5,7,10,7,0.7,51.41,45.01,65.95,1
1,2024-11-07,0,7.64,5.64,4.170000000000002,42.0,5.85,5,5,6,7,7,1.0,50.38,45.55,65.29,1
1,2024-11-08,0,7.93,8.9,0.0,42.0,7.81,5,6,4,11,7,0.636,61.24,47.12,60.54,1
1,2024-11-09,1,7.64,2.65,6.0,1.0,2.79,2,10,3,3,3,1.0,22.03,44.61,66.48,1
1,2024-11-10,1,7.64,2.65,6.0,42.0,6.13,2,6,7,3,3,1.0,30.97,43.24,69.5,1
1,2024-11-11,0,6.25,6.78,1.6333333333333293,25.0,8.92,5,6,7,8,8,1.0,60.56,44.98,76.41,2
1,2024-11-12,0,7.92,9.81,1.6699999999999982,33.0,4.05,5,4,7,12,5,0.417,52.75,45.75,68.43,1
1,2024-11-13,0,7.17,10.84,0.0,43.0,5.56,6,5,8,13,13,1.0,63.56,47.53,63.11,1
1,2024-11-14,0,7.08,9.06,0.0,37.0,9.19,7,4,9,11,8,0.727,75.21,50.3,59.89,1
1,2024-11-15,0,8.16,6.52,0.0,56.0,9.43,5,8,6,8,1,0.125,61.47,51.42,54.94,0
1,2024-11-16,1,7.51,0.8,6.0,32.0,4.69,3,8,8,3,1,0.333,28.93,49.17,53.33,0
1,2024-11-17,1,7.75,2.72,6.0,43.0,6.63,5,7,9,3,3,1.0,47.43,49.0,62.77,1
1,2024-11-18,0,8.01,6.63,0.0,38.0,9.58,5,7,5,8,5,0.625,62.07,50.3,67.16,1
1,2024-11-19,0,8.82,6.16,0.7566666666666677,50.0,7.43,7,5,4,7,7,1.0,65.5,51.82,66.58,1
1,2024-11-20,0,7.26,7.97,0.0799999999999983,45.0,7.94,4,6,7,10,7,0.7,54.99,52.14,56.59,1
1,2024-11-21,0,6.43,5.87,2.923333333333332,31.0,8.26,4,7,5,7,7,1.0,52.22,52.15,63.14,1
1,2024-11-22,0,7.7,7.03,2.8633333333333333,19.0,6.09,5,8,6,8,8,1.0,53.42,52.27,66.38,1
1,2024-11-23,1,8.98,1.69,6.0,6.0,5.3,3,6,7,3,3,1.0,32.1,50.26,74.8,2
1,2024-11-24,1,8.29,1.81,6.0,6.0,5.47,2,6,6,3,3,1.0,27.76,48.01,78.6,2
1,2024-11-25,0,8.29,9.15,2.240000000000002,24.0,3.92,4,5,5,11,6,0.545,46.26,47.83,72.46,2
1,2024-11-26,0,7.18,6.36,3.243333333333336,34.0,6.65,3,7,6,8,3,0.375,43.76,47.43,62.45,1
1,2024-11-27,0,7.18,6.68,1.4933333333333323,16.0,8.38,2,6,8,8,6,0.75,43.94,47.08,57.0,1
1,2024-11-28,0,6.83,7.29,0.4433333333333316,34.0,8.87,2,6,8,9,3,0.333,46.3,47.0,55.3,1
1,2024-11-29,0,7.37,4.81,3.416666666666668,23.0,8.02,6,4,3,6,6,1.0,59.75,48.27,59.02,1
1,2024-11-30,1,7.7,1.98,6.0,38.0,6.55,4,5,7,3,3,1.0,40.94,47.54,65.13,1
1,2024-12-01,1,8.3,2.49,6.0,38.0,5.04,5,4,6,3,3,1.0,42.78,47.06,75.8,2
1,2024-12-02,0,6.67,7.48,2.3966666666666683,20.0,7.12,5,9,9,9,9,1.0,56.95,48.05,80.06,2
1,2024-12-03,0,6.29,6.23,0.9766666666666666,23.0,10.12,4,5,5,7,7,1.0,57.82,49.03,73.37,2
1,2024-12-04,0,7.14,7.38,1.2666666666666657,23.0,7.83,5,8,9,9,9,1.0,58.67,49.99,71.23,2
1,2024-12-05,0,5.94,9.22,1.0633333333333326,37.0,7.16,3,6,8,11,10,0.909,50.05,50.0,68.6,1
1,2024-12-06,0,6.72,7.48,2.5199999999999996,0.0,7.28,5,8,7,9,5,0.556,57.38,50.74,66.34,1
1,2024-12-07,1,9.07,1.73,6.0,26.0,3.61,3,7,7,3,3,1.0,27.64,48.43,70.03,2
1,2024-12-08,1,9.19,2.57,6.0,52.0,2.41,5,6,7,3,3,1.0,35.88,47.17,75.54,2
1,2024-12-09,0,6.45,7.56,0.6099999999999994,33.0,8.83,7,7,7,9,9,1.0,71.66,49.62,78.94,2
1,2024-12-10,0,6.21,4.92,5.48,30.0,6.89,5,4,5,6,4,0.667,51.92,49.85,71.6,2
1,2024-12-11,0,5.82,6.91,3.7300000000000004,15.0,7.29,4,5,4,8,8,1.0,51.42,50.01,65.55,1
1,2024-12-12,0,7.03,7.78,4.326666666666664,41.0,4.18,7,2,6,9,6,0.667,59.6,50.97,64.3,1
1,2024-12-13,0,7.38,8.26,2.3299999999999983,3.0,5.98,5,6,7,10,4,0.4,55.24,51.39,60.1,1
1,2024-12-14,1,6.53,2.09,6.0,38.0,4.05,4,7,4,3,3,1.0,34.44,49.7,63.18,1
1,2024-12-15,1,7.97,2.68,6.0,38.0,5.52,4,7,6,3,3,1.0,39.39,48.67,69.62,1
1,2024-12-16,0,6.18,8.35,1.3933333333333344,37.0,7.46,8,6,6,10,7,0.7,74.36,51.24,71.17,2
1,2024-12-17,0,7.03,8.35,2.120000000000001,0.0,6.5,5,6,6,10,4,0.4,56.79,51.79,61.33,1
1,2024-12-18,0,7.17,7.38,2.596666666666664,29.0,6.37,2,7,5,9,9,1.0,39.77,50.59,57.69,1
1,2024-12-19,0,5.68,7.56,2.969999999999999,36.0,7.19,4,5,4,9,9,1.0,52.27,50.76,61.56,1
1,2024-12-20,0,7.89,7.56,0.8233333333333341,31.0,7.21,4,6,5,9,7,0.778,52.33,50.92,65.03,1
1,2024-12-21,1,8.08,1.73,6.0,43.0,5.88,4,4,5,3,3,1.0,38.72,49.7,67.69,1
1,2024-12-22,1,7.96,1.74,6.0,30.0,7.42,5,5,4,3,3,1.0,47.86,49.51,70.41,2
1,2024-12-23,0,8.01,8.87,0.0,30.0,6.68,4,10,4,11,5,0.455,53.17,49.88,65.8,1
1,2024-12-24,0,6.9,8.47,0.0,68.0,7.85,4,7,6,10,10,1.0,55.61,50.45,61.91,1
1,2024-12-25,0,6.75,7.23,2.8999999999999986,60.0,6.12,4,7,6,9,9,1.0,48.84,50.29,61.7,1
1,2024-12-26,0,6.75,8.12,2.3333333333333357,37.0,6.18,5,7,5,10,10,1.0,55.53,50.81,69.96,1
1,2024-12-27,0,6.9,5.45,2.946666666666669,35.0,8.12,3,4,6,7,7,1.0,46.12,50.34,71.6,2
1,2024-12-28,1,7.03,2.7,6.0,45.0,6.15,5,5,6,3,3,1.0,46.11,49.92,73.52,2
1,2024-12-29,1,7.61,2.27,6.0,20.0,4.6,4,5,5,3,3,1.0,36.22,48.55,76.57,2
1,2024-12-30,0,7.58,7.81,0.0,32.0,9.25,6,7,5,9,7,0.778,68.22,50.52,70.51,2
1,2024-12-31,0,6.88,9.54,0.0,32.0,7.98,3,7,6,11,7,0.636,52.8,50.75,61.48,1
1,2025-01-01,0,7.72,5.28,4.996666666666666,23.0,5.62,3,7,7,6,6,1.0,39.14,49.59,62.57,1
1,2025-01-02,0,7.38,9.64,0.0,11.0,7.2,4,6,7,12,4,0.333,55.88,50.22,59.01,1
1,2025-01-03,0,7.47,7.31,2.956666666666667,5.0,6.18,3,4,5,9,9,1.0,44.14,49.61,64.27,1
1,2025-01-04,1,7.93,1.86,6.0,43.0,4.81,4,6,6,3,3,1.0,36.08,48.25,64.59,1
1,2025-01-05,1,8.17,0.18,6.0,62.0,5.52,3,7,4,3,3,1.0,30.08,46.44,76.74,2
1,2025-01-06,0,7.55,7.99,0.0,29.0,8.94,3,4,5,10,5,0.5,52.7,47.06,68.85,1
1,2025-01-07,0,7.18,8.56,0.0,33.0,8.15,3,5,5,10,6,0.6,51.57,47.51,57.91,1
1,2025-01-08,0,6.88,8.56,1.8333333333333321,13.0,6.51,4,7,4,10,8,0.8,52.18,47.98,50.48,0
1,2025-01-09,0,7.59,6.67,3.41,57.0,5.38,4,7,6,8,5,0.625,45.89,47.77,56.57,1
1,2025-01-10,0,8.11,7.5,0.163333333333334,31.0,7.71,3,6,4,9,2,0.222,48.56,47.85,51.99,0
1,2025-01-11,1,8.99,1.47,6.0,50.0,2.78,3,8,8,3,3,1.0,24.97,45.56,62.69,1
1,2025-01-12,1,8.99,2.81,6.0,25.0,4.03,3,7,6,3,3,1.0,30.63,44.07,69.11,1
1,2025-01-13,0,7.08,6.28,3.256666666666664,62.0,6.35,5,4,6,8,8,1.0,52.82,44.94,81.95,2
1,2025-01-14,0,8.31,8.67,0.0,63.0,7.36,7,5,6,10,9,0.9,69.64,47.41,72.78,2
1,2025-01-15,0,8.13,7.43,2.393333333333331,25.0,5.63,6,5,6,9,8,0.889,57.87,48.46,67.27,1
1,2025-01-16,0,6.29,6.72,2.0400000000000027,42.0,8.25,4,5,8,8,8,1.0,53.66,48.98,67.29,1
1,2025-01-17,0,6.52,6.72,1.8733333333333384,28.0,8.42,4,6,7,8,8,1.0,54.12,49.49,70.25,2
1,2025-01-18,1,8.25,2.34,6.0,28.0,3.97,2,8,8,3,3,1.0,24.66,47.01,77.49,2
1,2025-01-19,1,6.98,1.66,6.0,36.0,5.53,3,8,7,3,3,1.0,32.66,45.58,80.91,2
1,2025-01-20,0,8.46,8.5,0.08333333333333215,19.0,6.64,3,5,5,10,9,0.9,47.42,45.76,77.28,2
1,2025-01-21,0,7.0,8.87,0.360000000000003,57.0,6.82,3,4,4,11,11,1.0,48.54,46.04,68.94,1
1,2025-01-22,0,7.28,3.86,5.723333333333333,19.0,6.82,4,4,8,5,5,1.0,44.9,45.92,68.38,1
1,2025-01-23,0,7.46,5.42,4.970000000000002,9.0,6.0,4,4,9,7,4,0.571,45.4,45.87,71.04,2
1,2025-01-24,0,6.66,6.31,1.5933333333333337,22.0,9.07,5,6,3,8,7,0.875,60.15,47.3,68.69,1
1,2025-01-25,1,8.74,2.46,6.0,56.0,5.41,4,5,5,3,3,1.0,38.72,46.44,68.05,1
1,2025-01-26,1,7.59,2.46,5.623333333333335,46.0,7.56,5,8,4,3,0,0.0,49.47,46.74,59.3,1
1,2025-01-27,0,7.48,7.12,2.729999999999997,33.0,6.12,2,9,6,9,8,0.889,38.65,45.93,64.32,1
1,2025-01-28,0,7.64,7.2,0.7433333333333358,28.0,7.95,5,8,5,9,8,0.889,58.69,47.21,57.67,1
1,2025-01-29,0,6.99,6.94,2.1866666666666674,44.0,7.15,3,6,3,8,7,0.875,46.1,47.1,64.02,1
1,2025-01-30,0,7.26,6.63,1.3666666666666671,56.0,7.81,4,6,8,8,8,1.0,52.33,47.62,65.15,1
1,2025-01-31,0,6.44,9.94,1.6933333333333316,40.0,5.26,2,5,7,12,12,1.0,41.21,46.98,69.23,1
1,2025-02-01,1,8.23,3.29,5.280000000000001,24.0,6.8,3,7,10,4,4,1.0,38.87,46.17,78.49,2
1,2025-02-02,1,7.52,3.29,6.0,23.0,5.65,4,7,8,4,4,1.0,40.79,45.63,82.06,2
1,2025-02-03,0,8.18,3.29,2.6400000000000006,30.0,9.39,3,7,7,4,2,0.5,45.8,45.65,77.01,2
1,2025-02-04,0,6.74,7.83,1.2733333333333334,43.0,7.44,4,5,7,9,7,0.778,53.41,46.42,68.43,1
1,2025-02-05,0,5.94,8.7,2.533333333333335,28.0,6.36,4,6,5,10,3,0.3,52.02,46.98,54.88,0
1,2025-02-06,0,9.41,6.76,1.336666666666666,8.0,6.36,2,5,5,8,7,0.875,38.67,46.15,56.61,1
1,2025-02-07,0,8.83,6.96,1.456666666666667,47.0,5.97,4,4,7,8,4,0.5,47.97,46.33,54.19,0
1,2025-02-08,1,8.0,1.83,6.0,30.0,3.95,5,5,7,3,3,1.0,38.73,45.57,66.97,1
1,2025-02-09,1,7.83,2.44,6.0,22.0,5.36,6,5,5,3,3,1.0,48.55,45.87,71.5,2
1,2025-02-10,0,7.18,2.44,6.0,23.0,5.36,4,4,5,3,3,1.0,38.55,45.14,78.68,2
1,2025-02-11,0,7.29,9.13,0.3000000000000007,12.0,7.08,6,8,3,11,5,0.455,64.68,47.09,63.99,1
1,2025-02-12,0,5.56,6.86,4.993333333333332,40.0,5.92,3,6,6,8,4,0.5,42.67,46.65,58.77,1
1,2025-02-13,0,7.58,7.47,1.379999999999999,45.0,6.82,2,8,5,9,6,0.667,41.13,46.1,52.4,0
1,2025-02-14,0,7.25,8.38,3.5233333333333334,34.0,4.28,5,8,6,10,4,0.4,50.9,46.58,57.66,1
1,2025-02-15,1,9.29,2.15,6.0,19.0,5.57,4,6,4,3,3,1.0,38.61,45.78,62.92,1
1,2025-02-16,1,8.35,2.3,6.0,26.0,5.57,4,6,8,3,3,1.0,38.87,45.09,72.08,2
1,2025-02-17,0,8.59,6.88,1.0866666666666696,26.0,7.01,4,8,8,8,8,1.0,50.62,45.64,78.45,2
1,2025-02-18,0,6.94,9.5,0.0,2.0,8.85,4,6,8,11,11,1.0,60.06,47.09,75.18,2
1,2025-02-19,0,5.85,5.46,4.513333333333335,28.0,7.71,3,4,4,7,7,1.0,45.04,46.88,70.2,2
1,2025-02-20,0,8.57,10.86,0.0,31.0,7.4,4,5,5,13,3,0.231,58.52,48.04,58.03,1
1,2025-02-21,0,8.03,8.07,5.316666666666666,20.0,2.25,5,7,6,10,9,0.9,44.93,47.73,61.0,1
1,2025-02-22,1,8.64,1.6,6.0,51.0,4.61,4,7,2,3,1,0.333,35.1,46.47,54.71,0
1,2025-02-23,1,7.65,2.38,6.0,49.0,4.26,4,7,6,3,3,1.0,35.5,45.37,69.94,1
1,2025-02-24,0,7.63,6.58,3.3000000000000007,24.0,6.09,4,5,5,8,8,1.0,47.64,45.6,68.27,1
1,2025-02-25,0,8.0,6.58,2.556666666666665,47.0,6.08,2,6,5,8,6,0.75,37.61,44.8,72.3,2
1,2025-02-26,0,8.03,7.95,0.21666666666666856,20.0,7.47,3,6,5,10,10,1.0,48.69,45.19,65.95,1
1,2025-02-27,0,7.0,8.46,0.5933333333333302,55.0,7.03,2,4,5,10,3,0.3,43.4,45.01,56.46,1
1,2025-02-28,0,7.23,7.98,0.879999999999999,21.0,7.56,3,6,10,10,9,0.9,48.99,45.41,59.4,1
1,2025-03-01,1,7.45,1.38,6.0,38.0,5.88,3,8,5,3,3,1.0,33.11,44.18,64.9,1
1,2025-03-02,1,6.75,1.93,6.0,61.0,5.51,1,8,6,3,3,1.0,23.07,42.07,79.04,2
1,2025-03-03,0,7.15,6.77,0.9166666666666679,53.0,8.28,3,8,6,8,7,0.875,48.83,42.74,76.63,2
1,2025-03-04,0,8.16,9.65,0.0,23.0,8.55,5,4,5,12,8,0.667,64.51,44.92,66.51,1
1,2025-03-05,0,6.96,8.74,2.7300000000000004,45.0,4.82,5,4,3,10,6,0.6,52.96,45.72,55.42,1
1,2025-03-06,0,7.69,6.96,4.363333333333333,10.0,4.82,3,9,3,8,8,1.0,39.9,45.14,57.14,1
1,2025-03-07,0,6.55,5.31,6.0,19.0,5.63,4,6,6,6,6,1.0,44.22,45.05,66.98,1
1,2025-03-08,1,7.9,1.45,6.0,27.0,7.75,4,9,5,3,3,1.0,43.24,44.87,76.13,2
1,2025-03-09,1,8.03,1.59,6.0,48.0,3.57,3,5,8,3,3,1.0,27.29,43.11,81.79,2
1,2025-03-10,0,8.46,7.9,0.0,39.0,7.6,6,5,6,9,6,0.667,63.96,45.2,73.1,2
1,2025-03-11,0,7.26,7.34,0.6933333333333316,19.0,8.39,6,3,3,9,5,0.556,65.1,47.19,60.59,1
1,2025-03-12,0,7.98,7.05,1.7666666666666657,14.0,6.97,5,6,7,8,8,1.0,55.8,48.05,54.92,0
1,2025-03-13,0,6.73,9.15,0.0,46.0,8.54,4,3,7,11,0,0.0,58.63,49.11,47.96,0
1,2025-03-14,0,7.33,8.06,2.086666666666666,20.0,6.19,4,8,7,10,2,0.2,50.46,49.24,49.3,0
1,2025-03-15,1,7.91,2.24,6.0,45.0,4.66,4,7,5,3,3,1.0,36.33,47.95,52.55,0
1,2025-03-16,1,8.6,2.0,6.0,42.0,4.42,4,5,5,3,3,1.0,35.28,46.68,68.42,1
1,2025-03-17,0,8.8,6.81,0.0,39.0,10.18,4,8,4,8,8,1.0,58.98,47.91,73.91,2
1,2025-03-18,0,6.4,7.12,1.446666666666669,20.0,8.7,4,7,6,9,4,0.444,55.56,48.68,63.26,1
1,2025-03-19,0,7.22,4.51,6.0,22.0,5.76,4,6,7,5,5,1.0,43.19,48.13,64.0,1
1,2025-03-20,0,7.38,8.97,0.0,26.0,8.42,6,5,4,11,8,0.727,67.99,50.11,59.68,1
1,2025-03-21,0,7.38,7.45,0.7433333333333323,25.0,8.01,4,5,5,9,9,1.0,54.28,50.53,64.83,1
1,2025-03-22,1,8.07,1.48,6.0,11.0,2.66,4,5,6,3,3,1.0,29.67,48.45,64.2,1
1,2025-03-23,1,7.26,2.04,6.0,11.0,5.63,3,6,7,3,2,0.667,33.58,46.96,71.48,2
1,2025-03-24,0,6.9,7.91,2.3966666666666647,11.0,6.61,4,5,2,9,0,0.0,51.32,47.39,58.98,1
1,2025-03-25,0,5.93,8.09,1.9200000000000017,0.0,8.06,3,6,6,10,0,0.0,50.51,47.71,43.3,0
1,2025-03-26,0,7.17,6.69,3.0066666666666677,38.0,6.5,6,5,5,8,4,0.5,58.93,48.83,37.1,0
